Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
λέγει,λέγω,present,active,indicative,third person,—,—,singular,2 Corinthians 6:2,—,γάρ·        καιρῷ δεκτῷ ἐπήκουσά σου           καὶ ἐν ἡμέρᾳ σωτηρίας ἐβοήθησά σοι.  ἰδοὺ νῦν
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Corinthians 6:13,"τὴν δὲ αὐτὴν ἀντιμισθίαν, ὡς τέκνοις",", πλατύνθητε καὶ ὑμεῖς."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,2 Corinthians 6:17,"διὸ ἐξέλθατε ἐκ μέσου αὐτῶν        καὶ ἀφορίσθητε,","κύριος,      καὶ ἀκαθάρτου μὴ ἅπτεσθε·        κἀγὼ εἰσδέξομαι ὑμᾶς"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,2 Corinthians 6:18,"καὶ ἔσομαι ὑμῖν εἰς πατέρα        καὶ ὑμεῖς ἔσεσθέ μοι εἰς υἱοὺς καὶ θυγατέρας,",κύριος παντοκράτωρ.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Corinthians 7:3,πρὸς κατάκρισιν οὐ,· προείρηκα γὰρ ὅτι ἐν ταῖς καρδίαις ἡμῶν ἐστε εἰς τὸ συναποθανεῖν καὶ συζῆν.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Corinthians 8:8,Οὐ κατʼ ἐπιταγὴν,ἀλλὰ διὰ τῆς ἑτέρων σπουδῆς καὶ τὸ τῆς ὑμετέρας ἀγάπης γνήσιον δοκιμάζων·
ἔλεγον,λέγω,imperfect,active,indicative,first person,—,—,singular,2 Corinthians 9:3,"καύχημα ἡμῶν τὸ ὑπὲρ ὑμῶν κενωθῇ ἐν τῷ μέρει τούτῳ, ἵνα καθὼς","παρεσκευασμένοι ἦτε,"
λέγω,λέγω,present,active,subjunctive,first person,—,—,singular,2 Corinthians 9:4,"μή πως ἐὰν ἔλθωσιν σὺν ἐμοὶ Μακεδόνες καὶ εὕρωσιν ὑμᾶς ἀπαρασκευάστους καταισχυνθῶμεν ἡμεῖς, ἵνα μὴ","ὑμεῖς, ἐν τῇ ὑποστάσει ταύτῃ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Corinthians 11:16,Πάλιν,", μή τίς με δόξῃ ἄφρονα εἶναι· εἰ δὲ μή γε, κἂν ὡς ἄφρονα"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Corinthians 11:21,κατὰ ἀτιμίαν,", ὡς ὅτι ἡμεῖς ἠσθενήκαμεν.  Ἐν ᾧ δʼ ἄν τις τολμᾷ, ἐν ἀφροσύνῃ λέγω, τολμῶ κἀγώ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Corinthians 11:21,"κατὰ ἀτιμίαν λέγω, ὡς ὅτι ἡμεῖς ἠσθενήκαμεν.  Ἐν ᾧ δʼ ἄν τις τολμᾷ, ἐν ἀφροσύνῃ",", τολμῶ κἀγώ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Galatians 1:9,ὡς προειρήκαμεν καὶ ἄρτι πάλιν,"· εἴ τις ὑμᾶς εὐαγγελίζεται παρʼ ὃ παρελάβετε, ἀνάθεμα ἔστω."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Galatians 3:15,"Ἀδελφοί, κατὰ ἄνθρωπον",· ὅμως ἀνθρώπου κεκυρωμένην διαθήκην οὐδεὶς ἀθετεῖ ἢ ἐπιδιατάσσεται.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Galatians 3:16,τῷ δὲ Ἀβραὰμ ἐρρέθησαν αἱ ἐπαγγελίαι καὶ τῷ σπέρματι αὐτοῦ. οὐ,"· καὶ τοῖς σπέρμασιν, ὡς ἐπὶ πολλῶν ἀλλʼ ὡς ἐφʼ ἑνός· καὶ τῷ σπέρματί σου, ὅς ἐστιν Χριστός."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Galatians 3:17,τοῦτο δὲ,· διαθήκην προκεκυρωμένην ὑπὸ τοῦ θεοῦ  ὁ μετὰ τετρακόσια καὶ τριάκοντα ἔτη γεγονὼς νόμος
Λέγω,λέγω,present,active,indicative,first person,—,—,singular,Galatians 4:1,—,"δέ, ἐφʼ ὅσον χρόνον ὁ κληρονόμος νήπιός ἐστιν, οὐδὲν διαφέρει δούλου κύριος πάντων ὤν,"
Λέγετέ,λέγω,present,active,imperative,second person,—,—,plural,Galatians 4:21,—,"μοι, οἱ ὑπὸ νόμον θέλοντες εἶναι, τὸν νόμον οὐκ ἀκούετε;"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Galatians 4:30,ἀλλὰ τί,ἡ γραφή; ἔκβαλε τὴν παιδίσκην καὶ τὸν υἱὸν αὐτῆς· οὐ γὰρ μὴ κληρονομήσει
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Galatians 5:2,Ἴδε ἐγὼ Παῦλος,"ὑμῖν ὅτι ἐὰν περιτέμνησθε, Χριστὸς ὑμᾶς οὐδὲν ὠφελήσει."
Λέγω,λέγω,present,active,indicative,first person,—,—,singular,Galatians 5:16,—,"δέ, πνεύματι περιπατεῖτε καὶ ἐπιθυμίαν σαρκὸς οὐ μὴ τελέσητε."
λεγόμενοι,λέγω,present,passive,participle,—,masculine,nominative,plural,Ephesians 2:11,"Διὸ μνημονεύετε ὅτι ποτὲ ὑμεῖς τὰ ἔθνη ἐν σαρκί, οἱ","ἀκροβυστία ὑπὸ τῆς λεγομένης περιτομῆς ἐν σαρκὶ χειροποιήτου,"
λεγομένης,λέγω,present,passive,participle,—,feminine,genitive,singular,Ephesians 2:11,"Διὸ μνημονεύετε ὅτι ποτὲ ὑμεῖς τὰ ἔθνη ἐν σαρκί, οἱ λεγόμενοι ἀκροβυστία ὑπὸ τῆς","περιτομῆς ἐν σαρκὶ χειροποιήτου,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Ephesians 4:8,διὸ,"·        ἀναβὰς εἰς ὕψος ᾐχμαλώτευσεν αἰχμαλωσίαν,         ἔδωκεν δόματα τοῖς ἀνθρώποις."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Ephesians 4:17,Τοῦτο οὖν,"καὶ μαρτύρομαι ἐν κυρίῳ, μηκέτι ὑμᾶς περιπατεῖν, καθὼς καὶ τὰ  ἔθνη περιπατεῖ ἐν ματαιότητι τοῦ νοὸς αὐτῶν,"
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Ephesians 5:12,τὰ γὰρ κρυφῇ γινόμενα ὑπʼ αὐτῶν αἰσχρόν ἐστιν καὶ,","
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Ephesians 5:14,πᾶν γὰρ τὸ φανερούμενον φῶς ἐστιν. διὸ,"·        ἔγειρε, ὁ καθεύδων,        καὶ ἀνάστα ἐκ τῶν νεκρῶν,        καὶ ἐπιφαύσει σοι ὁ Χριστός."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Ephesians 5:32,τὸ μυστήριον τοῦτο μέγα ἐστίν· ἐγὼ δὲ,εἰς Χριστὸν καὶ εἰς τὴν ἐκκλησίαν.
ἔλεγον,λέγω,imperfect,active,indicative,first person,—,—,singular,Philippians 3:18,πολλοὶ γὰρ περιπατοῦσιν οὓς πολλάκις,"ὑμῖν, νῦν δὲ καὶ κλαίων λέγω,  τοὺς ἐχθροὺς τοῦ σταυροῦ τοῦ Χριστοῦ,"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Philippians 3:18,"πολλοὶ γὰρ περιπατοῦσιν οὓς πολλάκις ἔλεγον ὑμῖν, νῦν δὲ καὶ κλαίων",",  τοὺς ἐχθροὺς τοῦ σταυροῦ τοῦ Χριστοῦ,"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Philippians 4:11,οὐχ ὅτι καθʼ ὑστέρησιν,", ἐγὼ γὰρ ἔμαθον ἐν οἷς εἰμι αὐτάρκης εἶναι."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Colossians 2:4,Τοῦτο,", ἵνα μηδεὶς ὑμᾶς παραλογίζηται ἐν πιθανολογίᾳ."
λεγόμενος,λέγω,present,passive,participle,—,masculine,nominative,singular,Colossians 4:11,καὶ Ἰησοῦς ὁ,"Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία."
λέγομεν,λέγω,present,active,indicative,first person,—,—,plural,1 Thessalonians 4:15,Τοῦτο γὰρ ὑμῖν,"ἐν λόγῳ κυρίου, ὅτι ἡμεῖς οἱ ζῶντες οἱ περιλειπόμενοι εἰς τὴν παρουσίαν τοῦ"
λέγωσιν,λέγω,present,active,subjunctive,third person,—,—,plural,1 Thessalonians 5:3,ὅταν,"· εἰρήνη καὶ ἀσφάλεια, τότε αἰφνίδιος αὐτοῖς ἐφίσταται ὄλεθρος ὥσπερ ἡ ὠδὶν τῇ ἐν"
λεγόμενον,λέγω,present,passive,participle,—,"masculine, neuter",accusative,singular,2 Thessalonians 2:4,ὁ ἀντικείμενος καὶ ὑπεραιρόμενος ἐπὶ πάντα,"θεὸν ἢ σέβασμα, ὥστε αὐτὸν εἰς τὸν ναὸν τοῦ θεοῦ  καθίσαι ἀποδεικνύντα ἑαυτὸν ὅτι ἐστὶν θεός."
ἔλεγον,λέγω,imperfect,active,indicative,first person,—,—,singular,2 Thessalonians 2:5,Οὐ μνημονεύετε ὅτι ἔτι ὢν πρὸς ὑμᾶς ταῦτα,ὑμῖν;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,1 Timothy 1:7,"θέλοντες εἶναι νομοδιδάσκαλοι, μὴ νοοῦντες μήτε ἃ",μήτε περὶ τίνων διαβεβαιοῦνται.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,1 Timothy 2:7,"εἰς ὃ ἐτέθην ἐγὼ κῆρυξ καὶ ἀπόστολος, ἀλήθειαν","οὐ ψεύδομαι, διδάσκαλος ἐθνῶν ἐν πίστει καὶ ἀληθείᾳ."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Timothy 4:1,Τὸ δὲ πνεῦμα ῥητῶς,"ὅτι ἐν ὑστέροις καιροῖς ἀποστήσονταί τινες τῆς πίστεως προσέχοντες πνεύμασιν πλάνοις καὶ διδασκαλίαις δαιμονίων,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,1 Timothy 5:18,—,"γὰρ ἡ γραφή· βοῦν ἀλοῶντα οὐ φιμώσεις, καί· ἄξιος ὁ ἐργάτης τοῦ μισθοῦ αὐτοῦ."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,2 Timothy 2:7,νόει ὃ,· δώσει γάρ σοι ὁ κύριος σύνεσιν ἐν πᾶσιν.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,2 Timothy 2:18,"οἵτινες περὶ τὴν ἀλήθειαν ἠστόχησαν,","[τὴν] ἀνάστασιν ἤδη γεγονέναι, καὶ ἀνατρέπουσιν τήν τινων πίστιν."
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Titus 2:8,"λόγον ὑγιῆ ἀκατάγνωστον, ἵνα ὁ ἐξ ἐναντίας ἐντραπῇ μηδὲν ἔχων",περὶ ἡμῶν φαῦλον.
λέγω,λέγω,present,active,subjunctive,first person,—,—,singular,Philemon 19,"ἐγὼ Παῦλος ἔγραψα τῇ ἐμῇ χειρί, ἐγὼ ἀποτίσω· ἵνα μὴ",σοι ὅτι καὶ σεαυτόν μοι προσοφείλεις.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Philemon 21,"Πεποιθὼς τῇ ὑπακοῇ σου ἔγραψά σοι, εἰδὼς ὅτι καὶ ὑπὲρ ἃ",ποιήσεις.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Hebrews 1:6,"ὅταν δὲ πάλιν εἰσαγάγῃ τὸν πρωτότοκον εἰς τὴν οἰκουμένην,",·      καὶ προσκυνησάτωσαν αὐτῷ πάντες ἄγγελοι θεοῦ.
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Hebrews 1:7,καὶ πρὸς μὲν τοὺς ἀγγέλους,"·      ὁ ποιῶν τοὺς ἀγγέλους αὐτοῦ πνεύματα      καὶ τοὺς λειτουργοὺς αὐτοῦ πυρὸς φλόγα,"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Hebrews 2:6,διεμαρτύρατο δέ πού τις,"·      τί ἐστιν ἄνθρωπος ὅτι μιμνῄσκῃ αὐτοῦ,        ἢ υἱὸς ἀνθρώπου ὅτι ἐπισκέπτῃ αὐτόν;"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Hebrews 2:12,—,"·        ἀπαγγελῶ τὸ ὄνομά σου τοῖς ἀδελφοῖς μου,        ἐν μέσῳ ἐκκλησίας ὑμνήσω σε,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Hebrews 3:7,"Διό, καθὼς","τὸ πνεῦμα τὸ ἅγιον·        σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε,"
λέγεσθαι,λέγω,present,passive,infinitive,—,—,—,—,Hebrews 3:15,ἐν τῷ,"·      σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε,      μὴ σκληρύνητε τὰς καρδίας ὑμῶν ὡς ἐν τῷ παραπικρασμῷ."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Hebrews 4:7,"πάλιν τινὰ ὁρίζει ἡμέραν, σήμερον, ἐν Δαυὶδ","μετὰ τοσοῦτον χρόνον, καθὼς προείρηται·      σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε,      μὴ σκληρύνητε τὰς καρδίας ὑμῶν."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Hebrews 5:6,καθὼς καὶ ἐν ἑτέρῳ,"·      σὺ  ἱερεὺς εἰς τὸν αἰῶνα κατὰ τὴν τάξιν Μελχισέδεκ,"
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Hebrews 5:11,Περὶ οὗ πολὺς ἡμῖν ὁ λόγος καὶ δυσερμήνευτος,", ἐπεὶ νωθροὶ γεγόνατε ταῖς ἀκοαῖς."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Hebrews 6:14,—,·      εἰ μὴν εὐλογῶν εὐλογήσω σε καὶ πληθύνων πληθυνῶ σε·
λέγεσθαι,λέγω,present,passive,infinitive,—,—,—,—,Hebrews 7:11,τὴν τάξιν Μελχισέδεκ ἕτερον ἀνίστασθαι ἱερέα καὶ οὐ κατὰ τὴν τάξιν Ἀαρὼν,;
λέγεται,λέγω,present,passive,indicative,third person,—,—,singular,Hebrews 7:13,ἐφʼ ὃν γὰρ,"ταῦτα, φυλῆς ἑτέρας μετέσχηκεν, ἀφʼ ἧς οὐδεὶς προσέσχηκεν τῷ θυσιαστηρίῳ·"
λέγοντος,λέγω,present,active,participle,—,masculine,genitive,singular,Hebrews 7:21,ὁ δὲ μετὰ ὁρκωμοσίας διὰ τοῦ,πρὸς αὐτόν·      ὤμοσεν κύριος καὶ οὐ μεταμεληθήσεται·        σὺ  ἱερεὺς εἰς τὸν αἰῶνα.
λεγομένοις,λέγω,present,passive,participle,—,neuter,dative,plural,Hebrews 8:1,Κεφάλαιον δὲ ἐπὶ τοῖς,", τοιοῦτον ἔχομεν ἀρχιερέα, ὃς ἐκάθισεν ἐν δεξιᾷ τοῦ θρόνου τῆς μεγαλωσύνης ἐν τοῖς οὐρανοῖς,"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Hebrews 8:8,μεμφόμενος γὰρ αὐτοὺς,"·      ἰδοὺ ἡμέραι ἔρχονται, λέγει κύριος,        καὶ συντελέσω ἐπὶ τὸν οἶκον Ἰσραὴλ        καὶ ἐπὶ"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Hebrews 8:8,"μεμφόμενος γὰρ αὐτοὺς λέγει·      ἰδοὺ ἡμέραι ἔρχονται,","κύριος,        καὶ συντελέσω ἐπὶ τὸν οἶκον Ἰσραὴλ        καὶ ἐπὶ τὸν οἶκον Ἰούδα διαθήκην καινήν,"
